1802. King's Gambit Accepted: Kieseritzky Gambit, Kolisch Defense | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 d6
1803. King's Gambit Accepted: Kieseritzky Gambit, Long Whip | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 h5
1804. King's Gambit Accepted: Kieseritzky Gambit, Neumann Defense | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nc6
1805. King's Gambit Accepted: Kieseritzky Gambit, Paulsen Defense | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Bg7
1806. King's Gambit Accepted: Kieseritzky Gambit, Paulsen Defense Deferred | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bg7
1807. King's Gambit Accepted: Kieseritzky Gambit, Rice Gambit | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bd6 8. O-O Bxe5
1808. King's Gambit Accepted: Kieseritzky Gambit, Rosenthal Defense | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Qe7
1809. King's Gambit Accepted: Kieseritzky, Long Whip Defense, Jaenisch Variation | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 h5 6. Bc4 Rh7 7. d4 Bh6 8. Nc3
1810. King's Gambit Accepted: Kieseritzky, Polerio Defense | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Be7
1811. King's Gambit Accepted: Kieseritzky, Rice Gambit | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Nf6 6. Bc4 d5 7. exd5 Bd6 8. O-O
1812. King's Gambit Accepted: Kieseritzky, Salvio Defense, Cozio Variation | ECO: C39 | Moves: 1. e4 e5 2. f4 exf4 3. Nf3 g5 4. h4 g4 5. Ne5 Qe7 6. d4 f5 7. Bc4
1813. Elephant Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 d5
1814. Elephant Gambit: Maróczy Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 d5 3. exd5 Bd6
1815. Elephant Gambit: Paulsen Countergambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 d5 3. exd5 e4
1816. Elephant Gambit: Wasp Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 d5 3. Nxe5 dxe4 4. Bc4 Qg5
1817. Gunderam Defense | ECO: C40 | Moves: 1. e4 e5 2. Nf3 Qe7
1818. King's Knight Opening | ECO: C40 | Moves: 1. e4 e5 2. Nf3
1819. King's Pawn Game: Busch-Gass Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 Bc5
1820. King's Pawn Game: Busch-Gass Gambit, Chiodini Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 Bc5 3. Nxe5 Nc6
1821. King's Pawn Game: Damiano Defense | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f6
1822. King's Pawn Game: Damiano Defense, Damiano Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f6 3. Nxe5 fxe5 4. Qh5+ g6 5. Qxe5+ Qe7 6. Qxh8
1823. King's Pawn Game: Damiano Defense, Damiano Gambit, Chigorin Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f6 3. Nxe5 Qe7 4. Nf3 d5
1824. King's Pawn Game: Gunderam Defense, Gunderam Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 Qe7 3. Bc4 f5
1825. King's Pawn Game: Gunderam Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 c6
1826. King's Pawn Game: La Bourdonnais Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 Qf6 3. Bc4 Qg6 4. O-O
1827. King's Pawn Game: McConnell Defense | ECO: C40 | Moves: 1. e4 e5 2. Nf3 Qf6
1828. Latvian Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5
1829. Latvian Gambit Accepted | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. exf5
1830. Latvian Gambit Accepted: Bilguer Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4
1831. Latvian Gambit Accepted: Bronstein Attack | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Be2
1832. Latvian Gambit Accepted: Bronstein Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Qh5+ g6 7. Qe2
1833. Latvian Gambit Accepted: Foltys Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. Nc4 fxe4 5. d3
1834. Latvian Gambit Accepted: Foltys-Leonhardt Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. Nc4
1835. Latvian Gambit Accepted: Leonhardt Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. Nc4 fxe4 5. Nc3
1836. Latvian Gambit Accepted: Main Line | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4
1837. Latvian Gambit Accepted: Nimzowitsch Attack | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Qf6 4. d4 d6 5. Nc4 fxe4 6. Ne3
1838. Latvian Gambit: Behting Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Bc4 fxe4 4. Nxe5 Qg5 5. Nf7 Qxg2 6. Rf1 d5 7. Nxh8 Nf6
1839. Latvian Gambit: Corkscrew Countergambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Bc4 fxe4 4. Nxe5 Nf6
1840. Latvian Gambit: Corkscrew Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Nf6 4. Bc4 fxe4 5. Nf7 Qe7 6. Nxh8 d5
1841. Latvian Gambit: Diepstraten Countergambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. c4
1842. Latvian Gambit: Fraser Defense | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Nc6
1843. Latvian Gambit: Greco Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nxe5 Qe7
1844. Latvian Gambit: Lobster Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. g4
1845. Latvian Gambit: Mason Countergambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. d4
1846. Latvian Gambit: Mayet Attack | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Bc4
1847. Latvian Gambit: Mayet Attack, Morgado Defense | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Bc4 Nf6
1848. Latvian Gambit: Mayet Attack, Poisoned Pawn Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Bc4 fxe4 4. Nxe5 Qg5 5. d4 Qxg2
1849. Latvian Gambit: Mayet Attack, Polerio-Svedenborg Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Bc4 fxe4 4. Nxe5 d5
1850. Latvian Gambit: Mayet Attack, Strautins Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Bc4 b5
1851. Latvian Gambit: Mlotkowski Variation | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. Nc3
1852. Latvian Gambit: Senechaud Gambit | ECO: C40 | Moves: 1. e4 e5 2. Nf3 f5 3. b4
1853. Philidor Defense | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6
1854. Philidor Defense: Albin-Blackburne Gambit | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Bg4 4. dxe5 Nd7
1855. Philidor Defense: Berger Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 Nf6 5. Nc3 Be7 6. Be2 O-O 7. O-O c5 8. Nf3 Nc6 9. Bg5 Be6 10. Re1
1856. Philidor Defense: Bird Gambit | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 exd4 4. c3
1857. Philidor Defense: Boden Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Qxd4 Bd7
1858. Philidor Defense: Exchange Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 exd4
1859. Philidor Defense: Hanham Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nd7
1860. Philidor Defense: Hanham Variation, Delmar Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. c3
1861. Philidor Defense: Hanham Variation, Krause Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. O-O
1862. Philidor Defense: Hanham Variation, Schlechter Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. Nc3
1863. Philidor Defense: Hanham Variation, Sharp Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 Nb6
1864. Philidor Defense: Hanham Variation, Steiner Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. O-O Be7 6. dxe5
1865. Philidor Defense: Hanham, Kmoch Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Bc4 c6 5. Ng5
1866. Philidor Defense: Larsen Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 g6
1867. Philidor Defense: Lion Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7
1868. Philidor Defense: Lion Variation, Bishop Sacrifice | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 Be7 6. Bxf7+
1869. Philidor Defense: Lion Variation, Delayed Bishop Sacrifice | ECO: C41 | Moves: 1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. Nf3 e5 5. Bc4 Be7 6. dxe5 dxe5 7. Bxf7+
1870. Philidor Defense: Lion Variation, Forcing Line | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 Be7 6. Ng5 O-O 7. Bxf7+ Rxf7 8. Ne6
1871. Philidor Defense: Lion Variation, Lion's Claw, with Bc4 and h6 | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 Be7 6. O-O h6
1872. Philidor Defense: Lion Variation, Lion's Claw, with Be2 and c6 | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Be2 Be7 6. O-O c6
1873. Philidor Defense: Lion Variation, Shirov Gambit | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nd7 4. Nc3 Ngf6 5. g4
1874. Philidor Defense: Lion Variation, Sozin Variation | ECO: C41 | Moves: 1. e4 d6 2. d4 Nf6 3. Nc3 e5 4. Nf3 Nbd7 5. Bc4 Be7 6. O-O O-O 7. Qe2 c6 8. a4 exd4
1875. Philidor Defense: Lopez Countergambit | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. Bc4 f5
1876. Philidor Defense: Lopez Countergambit, Jaenisch Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 f5 4. Bc4 exd4 5. Ng5 Nh6 6. Nxh7
1877. Philidor Defense: Morphy Gambit | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Bc4
1878. Philidor Defense: Nimzowitsch Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6
1879. Philidor Defense: Nimzowitsch Variation, Klein Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Bc4
1880. Philidor Defense: Nimzowitsch Variation, Rellstab Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. dxe5 Nxe4 5. Qd5
1881. Philidor Defense: Nimzowitsch Variation, Sokolsky Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. dxe5 Nxe4 5. Nbd2
1882. Philidor Defense: Nimzowitsch, Larobok Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Nc3 Nbd7 5. Bc4 Be7 6. Ng5 O-O 7. Bxf7+
1883. Philidor Defense: Nimzowitsch, Locock Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Nf6 4. Ng5
1884. Philidor Defense: Paulsen Attack | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 exd4 4. Nxd4 d5 5. exd5
1885. Philidor Defense: Philidor Countergambit | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 f5
1886. Philidor Defense: Philidor Countergambit, Berger Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 f5 4. dxe5 fxe4 5. Ng5 d5 6. e6 Bc5 7. Nc3
1887. Philidor Defense: Philidor Countergambit, Zukertort Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 f5 4. Nc3
1888. Philidor Defense: Philidor Countergambit, del Rio Attack | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 f5 4. dxe5 fxe4 5. Ng5 d5 6. e6
1889. Philidor Defense: Philidor Gambit | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. d4 Bd7
1890. Philidor Defense: Steinitz Variation | ECO: C41 | Moves: 1. e4 e5 2. Nf3 d6 3. Bc4 Be7 4. c3
1891. Petrov's Defense | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6
1892. Petrov's Defense: Classical Attack | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4
1893. Petrov's Defense: Classical Attack, Berger Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. Re1 Bg4 9. c3 f5 10. Nbd2
1894. Petrov's Defense: Classical Attack, Chigorin Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. Re1
1895. Petrov's Defense: Classical Attack, Chigorin Variation, Browne Attack | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. c4 Nb4 9. cxd5
1896. Petrov's Defense: Classical Attack, Chigorin Variation, Main Line | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. c4 Nb4 9. Be2
1897. Petrov's Defense: Classical Attack, Closed Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 Nf6
1898. Petrov's Defense: Classical Attack, Jaenisch Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. c4
1899. Petrov's Defense: Classical Attack, Krause Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6 7. O-O Be7 8. Re1 Bg4 9. c3 f5 10. c4
1900. Petrov's Defense: Classical Attack, Marshall Trap | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 Bg4 9. cxd5 f5 10. Re1 Bxh2+
1901. Petrov's Defense: Classical Attack, Marshall Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6
1902. Petrov's Defense: Classical Attack, Marshall Variation, Chinese Gambit | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 c6 9. Re1 Bg4
1903. Petrov's Defense: Classical Attack, Maróczy Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O Nc6 8. Re1 Bg4 9. c3 f5 10. c4 Bh4
1904. Petrov's Defense: Classical Attack, Mason Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Be7 7. O-O O-O
1905. Petrov's Defense: Classical Attack, Mason-Showalter Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Nc6
1906. Petrov's Defense: Classical Attack, Staunton Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 c6
1907. Petrov's Defense: Classical Attack, Tarrasch Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d4 d5 6. Bd3 Bd6 7. O-O O-O 8. c4 Bg4
1908. Petrov's Defense: Cochrane Gambit | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7
1909. Petrov's Defense: Cochrane Gambit, Bishop Check Line | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7 Kxf7 5. Bc4+
1910. Petrov's Defense: Cochrane Gambit, Center Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nxf7 Kxf7 5. d4
1911. Petrov's Defense: Cozio Attack | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Qe2
1912. Petrov's Defense: Damiano Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4
1913. Petrov's Defense: Damiano Variation, Kholmov Gambit | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nxe4 4. Qe2 Qe7
1914. Petrov's Defense: French Attack | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. d3
1915. Petrov's Defense: Italian Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Bc4
1916. Petrov's Defense: Karklins-Martinovsky Variation | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nd3
1917. Petrov's Defense: Kaufmann Attack | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. c4
1918. Petrov's Defense: Millennium Attack | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Bd3
1919. Petrov's Defense: Moody Gambit | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Qe2 Nc6 4. d4
1920. Petrov's Defense: Nimzowitsch Attack | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nf3 Nxe4 5. Nc3
1921. Petrov's Defense: Paulsen Attack | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 d6 4. Nc4
1922. Petrov's Defense: Stafford Gambit | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nxe5 Nc6
1923. Petrov's Defense: Three Knights Game | ECO: C42 | Moves: 1. e4 e5 2. Nf3 Nf6 3. Nc3
1924. Bishop's Opening: Urusov Gambit | ECO: C43 | Moves: 1. e4 e5 2. Bc4 Nf6 3. d4 exd4 4. Nf3
1925. Bishop's Opening: Urusov Gambit, Keidansky Gambit | ECO: C43 | Moves: 1. e4 e5 2. Bc4 Nf6 3. d4 exd4 4. Nf3 Nxe4 5. Qxd4
1926. Petrov's Defense: Modern Attack | ECO: C43 | Moves: 1. e4 e5 2. Nf3 Nf6 3. d4
1927. Petrov's Defense: Modern Attack, Bardeleben Variation | ECO: C43 | Moves: 1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Qe2 Nc5 6. Nxd4 Nc6
1928. Petrov's Defense: Modern Attack, Center Attack | ECO: C43 | Moves: 1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Qxd4
1929. Petrov's Defense: Modern Attack, Center Variation | ECO: C43 | Moves: 1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Bd3
1930. Petrov's Defense: Modern Attack, Murrey Variation | ECO: C43 | Moves: 1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Bd3 Nc6
1931. Petrov's Defense: Modern Attack, Steinitz Variation | ECO: C43 | Moves: 1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Qe2
1932. Petrov's Defense: Modern Attack, Symmetrical Variation | ECO: C43 | Moves: 1. e4 e5 2. Nf3 Nf6 3. d4 d5
1933. Petrov's Defense: Modern Attack, Tal Gambit | ECO: C43 | Moves: 1. e4 e5 2. Nf3 Nf6 3. d4 exd4 4. e5 Ne4 5. Bb5
1934. Petrov's Defense: Modern Attack, Trifunovic Variation | ECO: C43 | Moves: 1. e4 e5 2. Nf3 Nf6 3. d4 Nxe4 4. Bd3 d5 5. Nxe5 Bd6 6. O-O O-O 7. c4 Bxe5
1935. Dresden Opening: The Goblin | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c4 Nf6 4. Nxe5
1936. Irish Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. Nxe5
1937. King's Knight Opening: Konstantinopolsky | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. g3
1938. King's Knight Opening: Normal Variation | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6
1939. King's Pawn Game: Dresden Opening | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c4
1940. King's Pawn Game: Pachman Wing Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. b4
1941. King's Pawn Game: Schulze-Müller Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. Nxe5 Nxe5 4. d4
1942. King's Pawn Game: Tayler Opening | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. Be2
1943. King's Pawn Game: Tayler Opening, Basman Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. Be2 Nf6 4. d4 exd4 5. e5
1944. King's Pawn Game: Tayler Opening, Inverted Hanham | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. Be2 Nf6 4. d3 d5 5. Nbd2
1945. Latvian Gambit: Clam Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. d3 f5 4. exf5
1946. Ponziani Opening | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3
1947. Ponziani Opening: Caro Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 Bd7
1948. Ponziani Opening: Jaenisch Counterattack | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 Nf6
1949. Ponziani Opening: Leonhardt Variation | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 Nf6
1950. Ponziani Opening: Neumann Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. Bc4
1951. Ponziani Opening: Ponziani Countergambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 f5
1952. Ponziani Opening: Ponziani Countergambit, Schmidt Attack | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 f5 4. d4 d6 5. d5
1953. Ponziani Opening: Romanishin Variation | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 Be7
1954. Ponziani Opening: Réti Variation | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 Nge7
1955. Ponziani Opening: Spanish Variation | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Bb5
1956. Ponziani Opening: Spanish Variation, Harrwitz Attack, Nikitin Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Bb5 dxe4 5. Nxe5 Qd5 6. Qa4
1957. Ponziani Opening: Steinitz Variation | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 d5 4. Qa4 f6
1958. Ponziani Opening: Vukovic Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. c3 Nf6 4. d4 Nxe4 5. d5 Bc5
1959. Scotch Game | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. d4
1960. Scotch Game: Benima Defense | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. Bc4 Be7 4. d4 exd4
1961. Scotch Game: Cochrane Variation | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bb4+ 5. c3 dxc3 6. bxc3 Ba5 7. e5
1962. Scotch Game: Cochrane-Shumov Defense | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bc5 5. Ng5 Nh6 6. Nxf7 Nxf7 7. Bxf7+ Kxf7 8. Qh5+ g6 9. Qxc5 d5
1963. Scotch Game: Göring Gambit | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3
1964. Scotch Game: Göring Gambit, Bardeleben Variation | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Bc4 Nf6 6. Nxc3 Bb4
1965. Scotch Game: Göring Gambit, Double Pawn Sacrifice | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Bc4
1966. Scotch Game: Göring Gambit, Main Line | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. c3 dxc3 5. Nxc3 Bb4
1967. Scotch Game: Hanneken Variation | ECO: C44 | Moves: 1. e4 e5 2. Nf3 Nc6 3. d4 exd4 4. Bc4 Bb4+ 5. c3 dxc3 6. O-O cxb2 7. Bxb2 Nf6 8. Ng5 O-O 9. e5 Nxe5
